UserID,Group,Age,Gender,Location,Device,PageViews,ClickThroughRate,SessionDuration,FrequencyOfVisits,LastVisitDate,SignUps,Downloads,Purchases,FormSubmissions,NetPromoterScore,MostActiveTimeOfDay,ContentConsumed,UserJourneyPathway,FeatureInteraction,LayoutVariation,ColorScheme,CTAButton
2447,Control,65,Other,Africa,Desktop,5,0.9203645335229794,7.433135289130941,5,3/31/23 10:38,1,0,0,1,-5,Afternoon,Entertainment,Search,Feature A,Standard,Standard,Standard Button
2448,Control,37,Other,Africa,Desktop,6,0.011328853132818395,7.534234658753986,1,4/14/23 15:13,0,0,0,0,-1,Evening,Educational,Search,Feature C,Standard,Standard,Standard Button
2449,Control,58,Male,South America,Tablet,7,0.18541582085885921,5.570494118156077,1,6/5/23 22:23,1,0,0,1,-5,Morning,Entertainment,Homepage,None,Standard,Standard,Standard Button
2450,Control,44,Other,Europe,Desktop,5,0.8680441924053187,3.9475619610537933,2,1/6/23 19:58,1,0,0,1,8,Morning,Educational,Search,None,Standard,Standard,Standard Button
2451,Control,44,Male,South America,Tablet,4,0.7834056769417577,7.432098180676444,3,2/25/23 19:10,0,0,0,0,0,Evening,News,Search,Feature A,Standard,Standard,Standard Button
2452,Control,27,Other,Europe,Desktop,3,0.3152324192423295,4.406349497921793,2,5/9/23 17:54,1,0,0,0,-9,Morning,News,Direct,None,Standard,Standard,Standard Button
2453,Control,68,Female,North America,Desktop,7,0.3928474469050811,6.230661388880607,7,5/25/23 5:57,0,0,0,1,-9,Morning,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2454,Control,49,Male,Asia,Tablet,4,0.8174679662858428,3.647911669611033,1,5/28/23 2:16,1,1,0,0,8,Afternoon,Educational,Search,Feature A,Standard,Standard,Standard Button
2455,Control,48,Female,Oceania,Tablet,10,0.7724154949246907,4.840648007687551,1,2/21/23 19:01,0,0,0,0,-2,Morning,Educational,Search,Feature A,Standard,Standard,Standard Button
2456,Control,35,Female,North America,Tablet,7,0.25663427431869656,7.106453622,5,4/12/23 23:20,0,0,0,1,6,Morning,Entertainment,Direct,None,Standard,Standard,Standard Button
2457,Control,25,Female,Oceania,Desktop,9,0.01771936,7.708685495012185,3,1/3/23 7:43,0,0,0,0,-6,Evening,News,Search,Feature A,Standard,Standard,Standard Button
2458,Control,69,Other,Asia,Tablet,5,0.1818907393465643,8.041341888115616,1,6/28/23 7:09,0,0,0,0,10,Night,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
2459,Control,53,Female,Asia,Desktop,4,0.3880040729915626,4.453130038636431,2,6/23/23 18:01,1,0,0,0,-1,Afternoon,Entertainment,Direct,Feature A,Standard,Standard,Standard Button
2460,Control,27,Female,Asia,Tablet,7,0.15176484620108543,8.213654419,0,1/6/23 0:11,1,0,0,1,8,Night,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
2461,Control,46,Other,Europe,Mobile,4,0.047528149629427086,2.5681934637467223,0,1/4/23 9:04,0,0,0,0,-5,Evening,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2462,Control,65,Other,Europe,Tablet,8,0.10543449903257252,5.834039461489874,0,6/19/23 7:37,1,0,0,1,5,Evening,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2463,Control,66,Male,Asia,Desktop,3,0.5125181167535412,4.100694322156084,2,6/8/23 19:07,0,0,0,0,5,Afternoon,News,Ad Click,Feature A,Standard,Standard,Standard Button
2464,Control,25,Other,North America,Desktop,7,0.8154234399055471,6.165327090016041,2,2/28/23 10:43,0,1,0,1,2,Night,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
2465,Control,21,Other,Africa,Desktop,8,0.4103968476903891,4.605855495775622,1,6/19/23 3:28,0,1,0,0,-3,Night,Educational,Ad Click,None,Standard,Standard,Standard Button
2466,Control,25,Male,Oceania,Mobile,5,0.2662964431288476,4.500784660579955,6,6/27/23 11:54,1,0,1,0,-9,Night,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2467,Control,26,Male,Asia,Mobile,8,0.5692096474663195,2.509948773200912,2,1/25/23 20:13,0,0,0,0,4,Night,Lifestyle,Direct,Feature A,Standard,Standard,Standard Button
2468,Control,55,Male,Africa,Tablet,5,0.8492230198343329,4.606988952225884,3,5/19/23 3:55,1,0,0,1,9,Night,Entertainment,Homepage,None,Standard,Standard,Standard Button
2469,Control,23,Female,Oceania,Mobile,5,0.7898412696149915,3.945630449,2,6/21/23 0:10,0,0,0,1,4,Afternoon,Educational,Search,Feature A,Standard,Standard,Standard Button
2470,Control,51,Other,North America,Mobile,5,0.45889173206281386,5.874383976297184,0,5/29/23 18:05,0,0,0,1,8,Afternoon,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
2471,Control,46,Other,Africa,Mobile,4,0.6008978237408628,0.7697972375383992,4,2/4/23 19:15,0,0,1,1,-4,Evening,Lifestyle,Direct,None,Standard,Standard,Standard Button
2472,Control,64,Male,Europe,Desktop,4,0.11895257244485247,4.478253061727766,4,1/12/23 13:46,0,0,0,0,0,Night,Entertainment,Ad Click,Feature C,Standard,Standard,Standard Button
2473,Control,56,Male,North America,Tablet,5,0.8260638226807729,5.030540344381759,3,6/27/23 17:56,0,0,0,0,6,Night,Entertainment,Homepage,None,Standard,Standard,Standard Button
2474,Control,67,Other,Europe,Mobile,4,0.3109261271026661,6.144746740056167,2,5/12/23 10:38,0,0,0,0,-5,Night,Entertainment,Ad Click,None,Standard,Standard,Standard Button
2475,Control,26,Male,Africa,Desktop,6,0.034282773,5.136307518240579,3,1/13/23 20:50,0,0,0,1,8,Evening,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2476,Control,19,Other,South America,Mobile,4,0.5146777608309417,5.122797197456968,0,1/8/23 2:45,0,0,0,1,6,Afternoon,Educational,Ad Click,Feature B,Standard,Standard,Standard Button
2477,Control,20,Other,North America,Tablet,5,0.089571967,5.682247955536961,4,6/5/23 0:49,1,0,1,1,4,Night,Educational,Direct,Feature C,Standard,Standard,Standard Button
2478,Control,34,Other,Oceania,Tablet,3,0.064491893,2.4463307927175775,2,5/11/23 3:13,0,0,0,0,-6,Night,Educational,Search,Feature C,Standard,Standard,Standard Button
2479,Control,20,Male,South America,Desktop,1,0.7109071799089273,5.666532569319459,5,5/30/23 14:59,1,0,0,1,3,Morning,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
2480,Control,29,Other,Asia,Tablet,8,0.073341486,6.086085423407388,4,6/20/23 13:11,1,0,1,1,-3,Afternoon,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
2481,Control,49,Female,South America,Desktop,2,0.46028469058097243,4.913581682780971,1,3/17/23 12:42,0,0,1,0,1,Morning,Educational,Homepage,Feature B,Standard,Standard,Standard Button
2482,Control,28,Other,Europe,Mobile,2,0.8326845775159547,8.357145651,3,4/20/23 10:23,0,0,0,0,-6,Night,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
2483,Control,38,Male,Europe,Desktop,2,0.43368328564994263,3.4568299742859363,2,3/19/23 4:54,1,0,0,1,-7,Night,News,Homepage,Feature C,Standard,Standard,Standard Button
2484,Control,54,Other,Africa,Tablet,3,0.7034287602096169,4.657040720679321,3,5/4/23 12:58,0,0,0,0,1,Afternoon,News,Search,Feature A,Standard,Standard,Standard Button
2485,Control,32,Female,Africa,Mobile,3,0.262030277,4.265106849172586,4,4/17/23 18:28,0,0,0,0,7,Evening,News,Search,None,Standard,Standard,Standard Button
2486,Control,25,Other,Asia,Tablet,3,0.1790203974350808,6.241203109,3,2/22/23 2:58,0,0,0,0,10,Evening,News,Direct,Feature C,Standard,Standard,Standard Button
2487,Control,47,Female,Europe,Mobile,5,0.5180865121793348,1.6342387358469863,0,5/31/23 21:11,0,0,1,0,-5,Morning,News,Direct,None,Standard,Standard,Standard Button
2488,Control,23,Female,North America,Desktop,8,0.3375017188979097,7.3199299487744955,0,6/15/23 4:18,0,0,0,1,3,Morning,Entertainment,Direct,Feature A,Standard,Standard,Standard Button
2489,Control,32,Other,Oceania,Desktop,4,0.024022748,5.948265759038643,3,4/25/23 17:07,0,0,0,0,4,Evening,Educational,Homepage,Feature C,Standard,Standard,Standard Button
2490,Control,68,Male,Oceania,Mobile,5,0.8114698577713045,6.698841254375415,1,6/25/23 19:23,0,0,1,0,-5,Evening,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2491,Control,64,Other,Asia,Desktop,10,0.25381575532266054,7.131036706552754,8,2/13/23 7:23,0,0,0,0,10,Evening,Entertainment,Ad Click,None,Standard,Standard,Standard Button
2492,Control,33,Female,South America,Tablet,6,0.9107993833833439,6.732885142,2,2/7/23 12:39,1,0,0,0,3,Afternoon,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2493,Control,69,Other,North America,Mobile,6,0.5985359235811958,6.708461640973413,3,2/27/23 20:20,0,0,0,0,1,Evening,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
2494,Control,50,Other,Asia,Tablet,3,0.6847225806540291,5.506137391767796,3,6/27/23 20:57,1,0,1,0,-5,Morning,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
2495,Control,41,Male,South America,Mobile,3,0.2135441012793926,7.9216003327381745,2,4/1/23 7:26,1,0,0,1,9,Night,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2496,Control,45,Female,North America,Tablet,5,0.7229780029931101,2.0717912286467266,1,5/20/23 0:16,0,0,0,0,-3,Night,Entertainment,Ad Click,Feature C,Standard,Standard,Standard Button
2497,Control,24,Male,Africa,Desktop,3,0.1837895785507654,6.973323549713014,4,3/10/23 1:57,1,0,0,0,-7,Morning,News,Ad Click,None,Standard,Standard,Standard Button
2498,Control,27,Male,Europe,Tablet,6,0.3471149813068044,8.406500667836369,5,4/6/23 10:45,0,1,0,0,-8,Morning,Educational,Ad Click,None,Standard,Standard,Standard Button
2499,Control,19,Other,South America,Desktop,5,0.41334695021827284,6.842090164184601,2,1/2/23 18:25,0,1,0,1,5,Morning,Educational,Search,None,Standard,Standard,Standard Button
2500,Control,29,Other,Europe,Tablet,2,0.4791398308937267,6.6029765466839105,5,4/28/23 10:03,1,0,0,0,-10,Evening,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
2501,Control,41,Female,South America,Mobile,9,0.8074805979648713,5.664484344836135,5,6/11/23 6:15,0,0,0,0,7,Morning,Educational,Direct,None,Standard,Standard,Standard Button
2502,Control,24,Female,Europe,Tablet,6,0.9870519673946355,1.995260317762452,2,4/1/23 9:20,0,0,1,0,4,Morning,News,Direct,Feature A,Standard,Standard,Standard Button
2503,Control,58,Female,Oceania,Tablet,5,0.792266133,4.2989074323214975,2,4/10/23 15:33,0,0,0,0,5,Evening,Educational,Direct,Feature A,Standard,Standard,Standard Button
2504,Control,54,Female,South America,Mobile,6,0.942085253,5.077971278964094,1,1/18/23 15:05,0,0,0,0,7,Morning,Entertainment,Homepage,Feature C,Standard,Standard,Standard Button
2505,Control,30,Male,Europe,Desktop,5,0.7598033025743377,5.166200100595261,3,3/25/23 19:03,1,1,1,1,-2,Night,Educational,Search,Feature C,Standard,Standard,Standard Button
2506,Control,53,Female,Oceania,Tablet,4,0.04687896,4.228562470000808,0,6/24/23 13:51,1,0,0,0,-6,Afternoon,Educational,Search,Feature C,Standard,Standard,Standard Button
2507,Control,23,Female,Africa,Tablet,2,0.44482701863099494,1.9280286457867368,6,1/7/23 6:08,0,0,0,1,-9,Evening,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2508,Control,30,Other,Europe,Mobile,10,0.5086652886649103,7.5231288758553365,0,3/19/23 13:15,0,1,0,0,3,Afternoon,News,Homepage,Feature A,Standard,Standard,Standard Button
2509,Control,36,Male,Oceania,Mobile,3,0.036156556,7.551725276883259,1,2/28/23 0:51,1,0,0,0,-7,Evening,Lifestyle,Homepage,Feature C,Standard,Standard,Standard Button
2510,Control,18,Female,South America,Tablet,5,0.28360197512511776,5.296079650430587,3,2/11/23 16:29,0,0,0,0,-9,Morning,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2511,Control,19,Male,Oceania,Mobile,3,0.43519530259252326,7.5908920999707545,4,1/2/23 8:46,0,0,0,1,-7,Night,Entertainment,Direct,Feature B,Standard,Standard,Standard Button
2512,Control,38,Other,Oceania,Desktop,4,0.061146828,3.4279585591086947,3,5/13/23 9:38,0,0,0,0,-4,Afternoon,Educational,Search,None,Standard,Standard,Standard Button
2513,Control,31,Male,Europe,Desktop,5,0.2775181442769228,2.627984354929431,7,4/15/23 13:39,0,0,0,0,2,Evening,Educational,Ad Click,None,Standard,Standard,Standard Button
2514,Control,44,Male,Europe,Tablet,2,0.2888542204584227,0.5876116394411763,5,3/1/23 20:27,1,1,0,1,-6,Morning,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2515,Control,66,Female,Asia,Mobile,5,0.8562307801454755,2.9059408247443717,4,4/11/23 0:49,0,0,0,0,-8,Afternoon,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
2516,Control,61,Male,South America,Tablet,2,0.4767084963193612,5.670449536357625,3,3/21/23 2:32,0,1,0,0,1,Morning,News,Direct,Feature C,Standard,Standard,Standard Button
2517,Control,39,Female,Oceania,Desktop,4,0.17700994038593332,6.060498538325245,4,4/10/23 10:41,0,0,0,0,10,Afternoon,Educational,Homepage,Feature B,Standard,Standard,Standard Button
2518,Control,32,Other,Europe,Desktop,9,0.31654865268787546,4.918941724311575,1,6/14/23 9:35,0,0,0,0,2,Afternoon,News,Ad Click,Feature C,Standard,Standard,Standard Button
2519,Control,31,Female,South America,Desktop,3,0.1429894641763929,7.824000374,1,4/10/23 6:16,1,0,0,0,2,Morning,Lifestyle,Homepage,Feature C,Standard,Standard,Standard Button
2520,Control,58,Other,Asia,Desktop,4,0.045239015,5.803258070796513,1,3/11/23 17:44,0,1,0,0,-5,Night,News,Direct,Feature B,Standard,Standard,Standard Button
2521,Control,21,Other,South America,Desktop,5,0.2978848720753653,4.692169128211228,1,3/11/23 15:41,1,0,0,0,-9,Morning,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2522,Control,59,Female,South America,Tablet,4,0.6433397898079679,6.825038568487525,1,6/12/23 14:56,1,1,0,0,8,Evening,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2523,Control,35,Female,South America,Desktop,2,0.6483074181042245,3.910799127,3,1/4/23 19:43,0,0,0,1,-4,Evening,News,Direct,Feature A,Standard,Standard,Standard Button
2524,Control,23,Male,North America,Tablet,5,0.25188315461019406,7.436537797688869,3,5/4/23 3:47,0,0,1,0,-6,Evening,Entertainment,Direct,Feature A,Standard,Standard,Standard Button
2525,Control,44,Female,Europe,Desktop,5,0.2678286456983836,3.2271269898967825,4,3/18/23 7:34,0,0,0,0,-6,Evening,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2526,Control,45,Other,North America,Mobile,5,0.7174353651367082,7.383641139437655,1,6/9/23 3:56,0,0,0,0,10,Morning,News,Ad Click,Feature C,Standard,Standard,Standard Button
2527,Control,61,Male,Europe,Desktop,8,0.2381114364492405,7.009100175119551,5,1/13/23 15:58,1,0,1,1,-6,Afternoon,News,Homepage,None,Standard,Standard,Standard Button
2528,Control,63,Female,Europe,Mobile,3,0.2819285801334024,1.7246992954211104,0,4/17/23 0:58,0,0,0,1,-8,Afternoon,News,Ad Click,Feature A,Standard,Standard,Standard Button
2529,Control,59,Male,Asia,Tablet,5,0.072940635,6.872145095002069,5,2/2/23 22:46,1,0,0,0,4,Morning,Entertainment,Ad Click,None,Standard,Standard,Standard Button
2530,Control,31,Male,North America,Mobile,5,0.623359018,2.5854051955785358,2,1/19/23 0:19,0,0,0,1,-9,Morning,News,Direct,None,Standard,Standard,Standard Button
2531,Control,63,Other,North America,Desktop,6,0.10353496588251121,3.4678598298760557,3,1/1/23 20:58,0,0,0,1,-4,Night,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2532,Control,66,Other,Africa,Mobile,2,0.8392788812614512,6.062982138269503,2,1/16/23 21:12,1,0,0,0,-10,Evening,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2533,Control,35,Other,Asia,Desktop,6,0.3574694211320335,3.213464393,5,6/21/23 20:07,1,1,0,0,2,Morning,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
2534,Control,40,Female,Oceania,Desktop,6,0.967842128,7.378080130236905,3,3/6/23 11:21,0,0,0,0,-7,Morning,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2535,Control,49,Other,Europe,Tablet,2,0.47730174959175653,5.637411724023194,3,1/17/23 15:31,0,1,0,0,-1,Morning,News,Homepage,None,Standard,Standard,Standard Button
2536,Control,43,Male,Europe,Desktop,10,0.789005397,8.242033489,1,5/19/23 17:02,0,0,0,0,4,Night,News,Ad Click,None,Standard,Standard,Standard Button
2537,Control,46,Other,Africa,Desktop,11,0.8896465836914202,5.831487961929868,2,5/16/23 23:04,0,1,0,1,-10,Night,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2538,Control,31,Male,Europe,Mobile,7,0.12812898779410786,4.110676000884676,1,4/29/23 6:23,1,0,0,0,-5,Morning,Entertainment,Search,Feature B,Standard,Standard,Standard Button
2539,Control,25,Other,North America,Desktop,4,0.509616876,3.631079547,2,6/6/23 4:24,1,0,0,0,-5,Morning,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2540,Control,44,Male,Oceania,Mobile,4,0.48018572815001315,3.3708690103313277,7,1/11/23 22:31,0,0,0,1,-10,Evening,Educational,Search,Feature B,Standard,Standard,Standard Button
2541,Control,35,Female,Africa,Tablet,5,0.2247805361898887,6.306242298592484,4,4/23/23 12:20,1,0,0,1,-4,Night,Lifestyle,Direct,Feature C,Standard,Standard,Standard Button
2542,Control,22,Male,Africa,Tablet,6,0.18105343318510314,6.631621696377956,2,4/16/23 1:36,0,0,1,0,2,Afternoon,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
2543,Control,61,Male,Europe,Tablet,5,0.5004411237955525,7.959646825324253,0,5/13/23 15:02,0,0,0,0,8,Morning,Educational,Search,Feature C,Standard,Standard,Standard Button
2544,Control,65,Female,Europe,Desktop,3,0.19526875301879643,5.801279022869948,3,6/1/23 5:13,1,0,0,1,7,Afternoon,Educational,Direct,Feature B,Standard,Standard,Standard Button
2545,Control,48,Female,Africa,Mobile,2,0.5269223570633252,3.4667143788129486,1,5/2/23 16:38,0,1,0,0,-6,Afternoon,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2546,Control,46,Other,Oceania,Desktop,6,0.10432873892174843,6.850822341558547,3,6/29/23 10:20,1,1,0,1,0,Night,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2547,Control,26,Other,North America,Mobile,9,0.005531791,4.303196043192663,2,1/1/23 12:09,1,0,0,1,-6,Afternoon,Lifestyle,Ad Click,Feature C,Standard,Standard,Standard Button
2548,Control,45,Female,Europe,Desktop,4,0.4824946019910109,2.7061384834070816,2,4/22/23 19:25,1,0,0,0,-4,Afternoon,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2549,Control,24,Female,Europe,Tablet,3,0.009851793,3.5926724254715685,6,5/22/23 7:09,0,0,0,0,3,Night,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
2550,Control,25,Female,Africa,Tablet,5,0.8231524936531112,4.911554601613123,2,5/8/23 13:59,1,0,0,0,9,Evening,Lifestyle,Search,Feature C,Standard,Standard,Standard Button
2551,Control,44,Other,Asia,Tablet,4,0.7254193285155086,4.523559378559443,3,6/2/23 17:22,0,0,0,1,-9,Afternoon,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2552,Control,29,Other,Oceania,Mobile,8,0.20943843880730595,5.822693766480424,1,3/1/23 1:37,0,0,0,0,-2,Morning,Educational,Search,Feature B,Standard,Standard,Standard Button
2553,Control,55,Female,North America,Mobile,5,0.2766622487265047,3.842029514984111,3,2/24/23 2:11,0,0,0,1,0,Evening,Educational,Ad Click,None,Standard,Standard,Standard Button
2554,Control,47,Female,Europe,Tablet,5,0.10220475556632425,6.424061795381995,4,1/30/23 21:57,0,0,0,1,-2,Night,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2555,Control,67,Male,Oceania,Desktop,5,0.7881926698042884,3.796957912646001,3,2/7/23 19:12,0,1,0,1,-2,Night,Lifestyle,Homepage,None,Standard,Standard,Standard Button
2556,Control,38,Female,Europe,Tablet,6,0.24839599462463358,2.721524806702271,0,6/6/23 16:25,0,0,0,1,0,Evening,Educational,Homepage,None,Standard,Standard,Standard Button
2557,Control,47,Other,Asia,Tablet,1,0.4270419869033647,7.235486184755897,4,5/11/23 3:32,0,1,0,0,-7,Night,Educational,Search,Feature B,Standard,Standard,Standard Button
2558,Control,46,Other,Europe,Mobile,8,0.6009658879720641,5.918951759,3,5/29/23 15:54,1,0,0,1,4,Afternoon,News,Ad Click,Feature A,Standard,Standard,Standard Button
2559,Control,41,Female,South America,Desktop,2,0.8057774189748451,8.182903224078322,3,1/15/23 7:21,0,0,0,0,-5,Morning,Entertainment,Direct,None,Standard,Standard,Standard Button
2560,Control,27,Other,Oceania,Tablet,7,0.48930420235190986,2.8762375884970766,4,4/27/23 18:10,0,1,0,1,-5,Morning,Lifestyle,Homepage,Feature A,Standard,Standard,Standard Button
2561,Control,18,Female,Africa,Desktop,4,0.7293216296513896,3.3569478270010937,1,4/1/23 7:38,0,0,0,1,4,Evening,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2562,Control,56,Male,Europe,Desktop,1,0.9142533954038344,3.5011690295889952,4,1/25/23 14:59,1,0,0,1,8,Morning,News,Ad Click,Feature B,Standard,Standard,Standard Button
2563,Control,37,Other,Oceania,Desktop,7,0.4662487994071478,6.4065126427829835,2,5/15/23 2:04,0,1,0,0,-5,Afternoon,News,Search,Feature C,Standard,Standard,Standard Button
2564,Control,25,Other,South America,Tablet,3,0.999435532,4.753129709046114,5,4/14/23 5:53,0,1,0,1,7,Morning,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2565,Control,68,Female,Europe,Desktop,4,0.21313788304967574,5.140363711790662,3,1/20/23 18:32,0,0,1,1,-4,Afternoon,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
2566,Control,56,Female,Africa,Mobile,4,0.32952407,3.8892910174577278,3,2/7/23 8:11,0,0,0,0,5,Afternoon,Lifestyle,Ad Click,Feature B,Standard,Standard,Standard Button
2567,Control,21,Other,South America,Desktop,4,0.8497939940781192,5.152238307761655,1,6/14/23 22:04,1,0,0,1,3,Evening,Lifestyle,Search,Feature A,Standard,Standard,Standard Button
2568,Control,48,Female,South America,Mobile,4,0.42894904271974543,5.667872711753185,1,1/9/23 8:11,0,0,0,0,-8,Evening,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2569,Control,55,Other,Africa,Mobile,9,0.2442351156861332,0.6161968970594716,3,5/6/23 6:03,0,0,0,0,-2,Morning,News,Ad Click,Feature B,Standard,Standard,Standard Button
2570,Control,59,Male,Asia,Mobile,4,0.23816377151575463,4.376694378829265,3,1/16/23 16:06,1,0,0,1,3,Night,Entertainment,Search,Feature C,Standard,Standard,Standard Button
2571,Control,23,Male,Asia,Mobile,3,0.5062803222544722,6.633017241453584,0,6/25/23 8:23,1,0,0,0,-3,Morning,Entertainment,Direct,Feature C,Standard,Standard,Standard Button
2572,Control,34,Other,Africa,Desktop,5,0.6554197697610661,5.579999069580018,1,3/15/23 8:46,0,1,0,0,-1,Night,Educational,Direct,None,Standard,Standard,Standard Button
2573,Control,44,Female,Europe,Mobile,1,0.048202497,5.573681936384173,3,2/17/23 14:04,0,1,0,0,5,Evening,Entertainment,Homepage,Feature B,Standard,Standard,Standard Button
2574,Control,49,Other,North America,Desktop,7,0.9894278032891102,9.224867490225567,2,6/16/23 4:41,0,0,0,0,0,Morning,Lifestyle,Ad Click,None,Standard,Standard,Standard Button
2575,Control,24,Female,Europe,Tablet,7,0.10290423319030084,2.7025492496413466,3,1/3/23 13:40,0,0,0,1,-8,Night,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2576,Control,43,Other,South America,Tablet,2,0.2924150437896109,2.1284364167898513,5,5/9/23 6:39,0,0,0,0,-10,Afternoon,Lifestyle,Search,None,Standard,Standard,Standard Button
2577,Control,29,Male,North America,Desktop,4,0.9103930627897991,4.304616202060422,3,1/31/23 4:39,0,0,0,0,0,Morning,Educational,Ad Click,None,Standard,Standard,Standard Button
2578,Control,35,Male,South America,Desktop,4,0.16950498216257404,2.201112944621559,3,4/1/23 2:41,1,0,0,1,6,Afternoon,Entertainment,Homepage,Feature A,Standard,Standard,Standard Button
2579,Control,49,Male,South America,Mobile,4,0.022481308,6.681002736572125,2,5/12/23 13:09,1,1,0,0,1,Afternoon,Educational,Direct,Feature A,Standard,Standard,Standard Button
2580,Control,49,Male,Africa,Tablet,4,0.8575099631984195,3.1770279332750255,1,6/10/23 7:51,1,1,0,1,10,Morning,Educational,Direct,Feature C,Standard,Standard,Standard Button
2581,Control,38,Other,Oceania,Tablet,5,0.5282306132265475,5.878372083504406,4,4/3/23 10:13,0,0,0,0,4,Afternoon,Educational,Direct,None,Standard,Standard,Standard Button
2582,Control,44,Male,Asia,Desktop,6,0.9727339123491555,1.6244560293786763,3,6/10/23 5:22,1,0,0,0,-5,Night,Lifestyle,Search,Feature B,Standard,Standard,Standard Button
2583,Control,57,Female,Asia,Mobile,10,0.2857218237266935,4.560689485951039,3,5/25/23 0:10,0,0,0,1,9,Morning,Entertainment,Ad Click,Feature B,Standard,Standard,Standard Button
2584,Control,68,Male,Asia,Mobile,4,0.5432039649161201,7.79761926,2,1/12/23 20:04,0,0,0,0,-8,Night,Educational,Homepage,Feature C,Standard,Standard,Standard Button
2585,Control,28,Female,Asia,Mobile,1,0.034186147,3.7183334681550786,2,4/20/23 6:50,0,0,0,0,1,Evening,Educational,Homepage,Feature A,Standard,Standard,Standard Button
2586,Control,56,Male,North America,Desktop,4,0.044798444,4.615404136380289,5,1/19/23 6:46,0,0,0,1,0,Evening,Educational,Search,Feature A,Standard,Standard,Standard Button
2587,Control,22,Female,Asia,Mobile,4,0.4437100904463849,4.4691457209686645,2,1/13/23 14:15,1,1,0,0,5,Afternoon,Educational,Search,Feature B,Standard,Standard,Standard Button
2588,Control,57,Male,Africa,Desktop,4,0.10168598198956325,5.172096142323737,5,3/23/23 11:35,0,0,0,1,-8,Afternoon,Lifestyle,Direct,Feature A,Standard,Standard,Standard Button
2589,Control,33,Other,Europe,Tablet,1,0.6536019189544204,5.493172107532605,4,2/14/23 8:41,1,0,1,0,3,Afternoon,Entertainment,Ad Click,Feature A,Standard,Standard,Standard Button
2590,Control,31,Male,South America,Desktop,5,0.7509699386026818,5.5040798770802155,1,1/18/23 9:50,0,0,0,1,-3,Evening,News,Direct,Feature A,Standard,Standard,Standard Button
2591,Control,53,Male,Europe,Desktop,3,0.5641071053333945,10.81527071507163,2,4/5/23 13:09,0,0,0,1,9,Morning,News,Ad Click,Feature C,Standard,Standard,Standard Button
2592,Control,56,Other,North America,Tablet,4,0.793316987,2.022548331,0,4/17/23 7:45,0,0,1,0,8,Morning,News,Direct,Feature A,Standard,Standard,Standard Button
2593,Control,29,Male,Africa,Tablet,1,0.990112037,6.3781719340432925,3,1/10/23 5:07,0,0,0,0,-6,Evening,Lifestyle,Search,None,Standard,Standard,Standard Button
2594,Control,57,Other,South America,Desktop,6,0.31298025238093885,5.8908749060228836,3,2/19/23 16:12,0,0,0,0,-7,Morning,News,Direct,Feature A,Standard,Standard,Standard Button
2595,Control,29,Female,North America,Tablet,5,0.19047669598515826,6.238975902989131,3,3/23/23 9:15,1,1,0,1,-7,Evening,Lifestyle,Direct,Feature B,Standard,Standard,Standard Button
